Number,Lemma,PoS,reason,tikhonov_roots_raw,deterministic_roots,kuznetsova_homonym_candidates,notes,roots
23236,нисходящий,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23241,нитрид,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23242,нитрит,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23245,нитяной,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23247,ничегонеделание,s,lemma_level_conflict,"ч,дел",,,Root-level mapping escalated ч to lemma-level conflict; Conflicting automatic candidates across lemmas: де(j)|дел,
23248,ничего-ничего,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23250,ничейка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23252,ничком,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23253,ничтожество,s,lemma_level_conflict,"что,ж",,,Root-level mapping escalated что to lemma-level conflict; Root-level mapping escalated ж to lemma-level conflict,
23254,ничтожно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23255,ничтожность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23256,ничтожный,a,lemma_level_conflict,"что,ж",,,Root-level mapping escalated что to lemma-level conflict; Root-level mapping escalated ж to lemma-level conflict,
23258,ниша,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23259,ништяк,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23260,нищая,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23268,но,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23269,нобелевский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23274,новгородец,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23275,новгородский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23278,новенькая,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23279,новенький,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23284,новобранец,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23286,нововведение,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23288,новодевичий,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23289,новодел,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23290,новое,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23291,новоевропейский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23295,новоиспеченный,a,lemma_level_conflict,"нов,ис,печ","нов,печ",,Root-level mapping escalated ис to lemma-level conflict,
23296,новокаин,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23297,новокузнецкий,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23298,новокуйбышевский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23299,новолипецкий,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23302,новомученик,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23303,новообразование,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23307,новорожденная,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23310,новороссийский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23311,новорусский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23312,новосел,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23314,новосибирский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23315,новостной,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23318,новочеркасский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23320,новояз,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23328,ноев,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23342,нокаутировать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23352,номинально,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23354,номинант,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23356,номинировать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23360,нонче,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23361,ноосфера,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23365,норд,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23366,нордический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23368,норильский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23370,норковый,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23374,нормализоваться,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23376,нормально,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23377,нормальность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23378,нормальный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23380,норманн,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23382,нормативно-правовой,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23383,нормативно-технический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23384,нормативный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23385,нормирование,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23387,нормотворчество,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23406,носочек,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23407,ностальгировать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23408,ностальгически,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23411,нота,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23412,нотариально,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23413,нотариальный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23418,нотный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23419,ноутбук,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23420,ноу-хау,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23421,нохчи,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23440,нравоучительный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23441,нравственно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23446,нудно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23451,нужник,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23453,нужность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23455,нуклеиновый,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23456,нуклеокапсид,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23457,нуклеокапсидный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23458,нуклеопротеин,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23459,нуклеотид,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23460,нуклеотидный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23463,нумер,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23475,ныряльщик,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23480,нытье,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23482,ньюсмейкер,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23483,ньютоновский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23484,ньюфаундленд,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23485,нэп,s,lemma_level_conflict,"н,э,п","н,п",,Root-level mapping escalated э to lemma-level conflict,
23486,нэпман,s,lemma_level_conflict,"н,э,п,ман","н,п",ман => ман-1|ман-2,Root-level mapping escalated э to lemma-level conflict,
23487,ню,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23489,нюни,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23496,нянчиться,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23499,оазис,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23501,обалдело,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23504,обалденный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23507,обанкротить,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23508,обанкротиться,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23510,обаятельнейший,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23511,обаятельно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23513,обаять,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23545,обводненность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23553,обворожительно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23561,обговаривать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23573,обдуманно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23598,обездоленность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23615,обелиск,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23621,обер-лейтенант,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23624,обер-прокурор,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23625,обертка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23626,обертон,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23628,обертывание,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23629,оберштурмбанфюрер,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23631,обескураженно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23641,обеспокоенно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23642,обеспокоенность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23647,обессиленно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23666,обещанное,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23701,обидно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23703,обидчиво,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23709,обиженно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23712,обильно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23735,обкомовский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23750,обладминистрация,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23751,облажаться,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23770,облдума,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23775,облегченно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23799,облигаторный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23803,облизбирком,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23809,облисполком,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23817,обличие,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23822,облкомстат,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23835,облсовет,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23854,обманчиво,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23859,обматерить,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23893,обнадеживающий,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23898,обнаженность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23935,обобщенно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23936,обобщенность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23960,ободряюще,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23961,ободряющий,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
23993,оболочечный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24013,оборзеть,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24018,оборонка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24019,оборонно-промышленный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24022,оборонщик,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24035,обоснованно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24045,обособленно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24049,обосрать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24050,обосраться,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24052,обостренно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24053,обостренный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24059,обоюдно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24068,обрадованно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
24074,образно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
