Number,Lemma,PoS,IPM,R,D,Doc,root,root_IPM,imageability,emotional_valence,is_profane
27042,параметр,s,54.7,94,80,1943,параметр,56.5,1,3,0
27043,параметрический,a,1.8,19,64,63,параметр,56.5,1,3,0
19094,метро,s,48.9,99,95,1611,метро,56.4,4,3,0
41164,ствол,s,49.5,100,92,1217,ствол,56.4,5,3,0
41166,стволовой,a,1.6,26,64,53,ствол,56.4,2,3,0
41167,ствольный,a,1.0,28,71,39,ствол,56.4,2,3,0
41165,стволик,s,0.6,26,75,33,ствол,56.4,4,3,0
33214,приствольный,a,0.5,20,69,24,ствол,56.4,3,3,0
29759,подствольный,a,0.4,19,70,25,ствол,56.4,4,3,0
38784,сигарета,s,56.3,93,91,1160,сигарет,56.3,5,2,0
41145,статус,s,55.1,99,90,2654,статус,56.2,1,3,0
41147,статусный,a,1.1,40,84,77,статус,56.2,2,4,0
43075,тормоз,s,14.7,99,94,836,тормаж,56.1,4,2,0
43076,тормозить,v,11.2,100,95,773,тормаж,56.1,4,2,0
12145,затормозить,v,8.0,95,93,474,тормаж,56.1,4,2,0
43074,торможение,s,7.0,88,90,391,тормаж,56.1,2,2,0
33302,притормозить,v,5.2,84,91,330,тормаж,56.1,4,2,0
43078,тормозной,a,5.0,82,88,264,тормаж,56.1,2,3,0
43079,тормознуть,v,1.8,57,86,112,тормаж,56.1,4,2,0
33301,притормаживать,v,1.6,64,90,122,тормаж,56.1,4,2,0
43077,тормозиться,v,1.0,52,87,87,тормаж,56.1,2,2,0
12146,затормозиться,v,0.6,38,85,52,тормаж,56.1,2,2,0
47365,шанс,s,56.1,100,94,2667,шанс,56.1,1,4,0
17112,куча,s,40.4,100,94,1538,куч-1,56.0,4,3,0
17116,кучка,s,10.3,95,93,542,куч-1,56.0,4,3,0
39337,скученный,a,1.3,65,90,103,куч-1,56.0,3,2,0
24960,окучивать,v,1.1,54,88,87,куч-1,56.0,4,3,0
17118,кучно,adv,0.7,42,84,57,куч-1,56.0,3,3,0
39336,скученность,s,0.7,41,85,50,куч-1,56.0,2,2,0
17117,кучковаться,v,0.6,41,86,53,куч-1,56.0,3,3,0
17113,кучевой,a,0.5,25,78,31,куч-1,56.0,4,3,0
17119,кучность,s,0.4,23,77,28,куч-1,56.0,1,3,0
44069,уголь,s,33.5,99,93,1012,угл-2,55.9,5,3,0
44070,угольный,a,13.5,96,85,471,угл-2,55.9,3,3,0
24223,обуглить,v,2.0,68,88,135,угл-2,55.9,4,2,0
44071,угольщик,s,0.9,39,79,55,угл-2,55.9,4,3,0
24224,обуглиться,v,0.7,39,84,54,угл-2,55.9,4,2,0
16152,корова,s,44.8,100,92,1274,коров,55.8,5,3,0
16154,коровий,a,5.0,89,91,266,коров,55.8,3,3,0
16156,коровник,s,2.8,74,87,136,коров,55.8,5,3,0
16155,коровка,s,2.1,64,88,129,коров,55.8,5,4,0
16157,коровый,a,0.7,10,55,14,коров,55.8,1,3,0
16153,коровенка,s,0.4,20,73,26,коров,55.8,5,3,0
31488,пот,s,30.1,99,92,1125,пот,55.8,4,2,0
31544,потный,a,9.3,80,89,442,пот,55.8,4,2,0
5566,вспотеть,v,5.5,75,88,325,пот,55.8,4,2,0
31529,потеть,v,5.3,91,92,314,пот,55.8,4,2,0
11757,запотевший,a,1.6,54,86,120,пот,55.8,4,3,0
11758,запотеть,v,0.9,45,86,77,пот,55.8,4,2,0
30961,попотеть,v,0.9,55,89,76,пот,55.8,4,2,0
34104,пропотеть,v,0.8,40,84,53,пот,55.8,4,3,0
31543,потливость,s,0.5,31,78,37,пот,55.8,4,2,0
31546,потовой,a,0.5,18,55,19,пот,55.8,4,2,0
37504,рыжий,a,43.2,97,90,1020,рыж-1,55.7,2,2,0
37506,рыжик,s,5.6,53,67,78,рыж-1,55.7,2,2,0
37501,рыжеватый,a,3.0,71,89,186,рыж-1,55.7,2,4,0
31181,порыжеть,v,0.5,33,84,43,рыж-1,55.7,2,1,0
7904,громадный,a,29.9,99,93,1124,громад,55.6,2,2,0
7917,громоздкий,a,7.1,97,95,471,громад,55.6,3,2,0
7902,громада,s,4.3,85,90,244,громад,55.6,3,3,0
7916,громоздиться,v,4.2,72,88,239,громад,55.6,2,2,0
20410,нагромождение,s,2.8,88,92,200,громад,55.6,2,2,0
4045,взгромоздиться,v,1.5,59,87,119,громад,55.6,2,2,0
10943,загромоздить,v,1.2,53,86,89,громад,55.6,2,3,0
7903,громадина,s,1.0,49,86,76,громад,55.6,2,3,0
10942,загромождать,v,0.8,46,87,65,громад,55.6,2,3,0
4044,взгромоздить,v,0.7,40,85,52,громад,55.6,1,5,0
42967,томиться,v,7.7,95,93,453,том-2,55.6,2,5,0
45100,утомить,v,4.8,90,93,319,том-2,55.6,2,5,0
23054,неутомимый,a,4.7,93,94,331,том-2,55.6,2,1,0
45099,утомительный,a,4.2,94,94,316,том-2,55.6,1,1,0
42966,томить,v,4.1,88,91,264,том-2,55.6,2,3,0
45104,утомленный,a,3.5,86,90,240,том-2,55.6,4,2,0
42971,томный,a,3.4,92,92,241,том-2,55.6,3,3,0
42965,томительный,a,3.3,84,91,220,том-2,55.6,4,3,0
45106,утомлять,v,3.2,90,92,243,том-2,55.6,3,1,0
42969,томление,s,2.7,74,90,185,том-2,55.6,4,2,0
1163,атомный,a,32.4,98,87,916,атом,55.5,3,3,0
1161,атом,s,20.5,90,74,442,атом,55.5,1,4,0
1165,атомщик,s,0.9,30,75,41,атом,55.5,2,2,0
1162,атомарный,a,0.8,26,75,46,атом,55.5,3,3,0
2422,благополучно,adv,17.3,100,95,959,благополуч,55.5,1,3,0
2421,благополучие,s,17.0,100,94,1037,благополуч,55.5,1,3,0
2423,благополучный,a,15.6,100,95,986,благополуч,55.5,2,3,0
21506,неблагополучный,a,3.7,77,91,280,благополуч,55.5,1,3,0
21505,неблагополучие,s,1.9,71,87,139,благополуч,55.5,3,3,0
18104,людской,a,16.9,100,94,843,люд,55.5,1,1,0
1786,безлюдный,a,6.0,90,91,359,люд,55.5,4,2,0
18095,люд,s,5.5,94,88,297,люд,55.5,3,1,0
18098,людный,a,2.4,77,91,175,люд,55.5,1,4,0
18096,людишки,s,2.3,70,86,131,люд,55.5,2,2,0
1787,безлюдье,s,1.6,63,89,114,люд,55.5,3,1,0
22133,нелюди,s,1.5,52,84,83,люд,55.5,3,1,1
30655,по-людски,adv,1.5,61,87,113,люд,55.5,1,4,0
22134,нелюдимый,a,1.1,54,86,78,люд,55.5,2,2,0
18097,людно,adv,1.0,45,84,77,люд,55.5,3,3,0
19291,минимальный,a,52.7,97,72,2294,минимальн,55.4,1,3,0
19290,минимально,adv,2.7,68,88,221,минимальн,55.4,1,3,0
20038,муниципальный,a,46.6,84,80,1438,муниципал,55.4,1,3,0
20037,муниципалитет,s,7.3,65,87,340,муниципал,55.4,1,3,0
18810,межмуниципальный,a,1.1,33,62,51,муниципал,55.4,1,3,0
20036,муниципал,s,0.4,24,78,29,муниципал,55.4,2,3,0
28666,племя,s,23.1,99,92,838,плем,55.0,4,3,0
28667,племянник,s,15.8,98,92,545,плем,55.0,4,3,0
28668,племянница,s,8.3,93,91,338,плем,55.0,4,3,0
40280,соплеменник,s,3.2,81,91,194,плем,55.0,3,3,0
28665,племенной,a,3.1,84,89,182,плем,55.0,2,3,0
28670,племяш,s,0.6,26,79,35,плем,55.0,4,4,0
28669,племянничек,s,0.4,18,73,23,плем,55.0,4,4,0
42701,тест,s,25.4,99,86,918,тест-1,55.0,2,3,0
42706,тесто,s,10.6,99,90,457,тест-1,55.0,4,3,0
42703,тестирование,s,7.8,67,77,341,тест-1,55.0,1,3,0
42707,тестовый,a,2.9,53,78,143,тест-1,55.0,1,3,0
42704,тестировать,v,2.5,50,76,141,тест-1,55.0,1,3,0
42705,тестироваться,v,0.5,22,76,33,тест-1,55.0,1,3,0
3436,ванная,s,26.2,93,91,821,ванн,54.8,5,3,0
3435,ванна,s,22.0,100,93,850,ванн,54.8,5,3,0
3438,ванный,a,4.9,87,90,290,ванн,54.8,2,3,0
3437,ванночка,s,1.7,50,73,85,ванн,54.8,5,3,0
34761,публичный,a,37.4,99,89,1499,публич,54.8,1,3,0
34758,публично,adv,14.1,97,91,819,публич,54.8,1,3,0
34760,публичность,s,1.8,57,85,103,публич,54.8,1,3,0
34757,публичка,s,0.4,20,73,22,публич,54.8,3,3,0
26920,палка,s,32.9,100,93,1124,пал-4,54.6,5,3,0
26925,палочка,s,21.1,99,89,834,пал-4,54.6,5,3,0
26919,палица,s,0.6,34,81,41,пал-4,54.6,5,3,0
3788,версия,s,54.4,100,93,2428,верси,54.4,2,3,0
20784,намек,s,24.9,99,95,1176,мек,54.4,2,3,0
20785,намекать,v,13.8,97,94,771,мек,54.4,1,3,0
20786,намекнуть,v,8.6,92,93,521,мек,54.4,1,3,0
39638,смекнуть,v,2.5,72,88,167,мек,54.4,2,4,0
39636,смекалка,s,2.3,71,90,166,мек,54.4,2,4,0
39635,смекалистый,a,0.9,48,85,69,мек,54.4,2,4,0
16970,кумекать,v,0.7,36,82,49,мек,54.4,1,3,0
39637,смекать,v,0.7,34,79,43,мек,54.4,1,4,0
36563,реагировать,v,30.0,100,95,1577,реаг,54.2,1,3,0
26345,отреагировать,v,13.0,98,93,733,реаг,54.2,1,3,0
36562,реагирование,s,3.8,62,88,255,реаг,54.2,1,3,0
36561,реагент,s,3.5,36,74,121,реаг,54.2,3,3,0
40916,среагировать,v,2.5,77,90,179,реаг,54.2,1,3,0
34126,прореагировать,v,1.4,59,88,100,реаг,54.2,1,3,0
10630,заблуждение,s,15.2,100,95,875,блуд,54.1,1,2,0
10627,заблудиться,v,9.8,94,92,529,блуд,54.1,4,2,0
2559,блуждать,v,5.6,93,92,349,блуд,54.1,3,3,0
10629,заблуждаться,v,3.7,91,94,251,блуд,54.1,1,2,0
43873,ублюдок,s,3.4,66,86,159,блуд,54.1,3,1,1
2557,блудный,a,2.8,77,76,170,блуд,54.1,2,2,0
10628,заблудший,a,2.4,76,87,156,блуд,54.1,2,2,0
2553,блуд,s,2.2,59,71,102,блуд,54.1,2,1,0
2560,блуждающий,a,2.2,70,83,116,блуд,54.1,3,3,0
2558,блуждание,s,1.5,65,89,119,блуд,54.1,2,3,0
33969,промежуточный,a,17.1,97,85,846,меж,54.0,1,3,0
33968,промежуток,s,13.0,100,92,727,меж,54.0,2,3,0
39634,смежный,a,8.1,99,90,491,меж,54.0,1,3,0
35573,размежевание,s,2.3,54,83,122,меж,54.0,2,3,0
5261,вперемежку,adv,2.2,78,91,160,меж,54.0,3,3,0
18781,межа,s,2.2,75,90,145,меж,54.0,4,3,0
27798,перемежаться,v,2.0,72,91,156,меж,54.0,1,3,0
33967,промежность,s,1.5,44,68,61,меж,54.0,4,3,0
26156,отмежеваться,v,1.1,56,88,76,меж,54.0,1,3,0
27797,перемежать,v,1.0,57,88,82,меж,54.0,1,3,0
42135,сытый,a,14.8,99,94,800,сыт-1,53.9,4,4,0
21256,насытить,v,7.5,99,93,558,сыт-1,53.9,3,4,0
21263,насыщенный,a,7.3,92,90,531,сыт-1,53.9,3,4,0
21260,насыщение,s,3.4,74,87,234,сыт-1,53.9,1,4,0
42132,сытный,a,2.9,79,91,203,сыт-1,53.9,4,4,0
22208,ненасытный,a,2.7,75,90,185,сыт-1,53.9,2,2,0
21257,насытиться,v,2.4,76,90,176,сыт-1,53.9,2,4,0
42134,сытость,s,2.3,71,90,158,сыт-1,53.9,1,4,0
21262,насыщенность,s,2.2,62,85,157,сыт-1,53.9,1,3,0
21258,насыщать,v,1.8,70,88,143,сыт-1,53.9,2,4,0
17617,ликвидация,s,27.6,93,86,1332,ликвид,53.8,2,2,0
17618,ликвидировать,v,17.4,99,93,1079,ликвид,53.8,2,2,0
17620,ликвидность,s,3.1,50,80,132,ликвид,53.8,1,3,0
17621,ликвидный,a,1.6,45,84,118,ликвид,53.8,2,3,0
17616,ликвидационный,a,1.4,28,53,44,ликвид,53.8,1,2,0
17619,ликвидироваться,v,1.0,52,87,83,ликвид,53.8,1,2,0
17615,ликвидатор,s,0.9,42,84,57,ликвид,53.8,2,2,0
22113,неликвид,s,0.4,23,78,28,ликвид,53.8,2,2,0
22114,неликвидный,a,0.4,28,82,32,ликвид,53.8,2,2,0
40760,сплошной,a,34.7,100,97,1639,плош-2,53.8,2,3,0
40761,сплошь,adv,17.5,99,95,931,плош-2,53.8,2,3,0
28764,плошка,s,1.6,55,87,105,плош-2,53.8,5,3,0
6634,гад,s,18.0,92,90,658,гад-2,53.7,3,1,1
6648,гадость,s,12.3,92,92,623,гад-2,53.7,2,1,0
6644,гадкий,a,6.3,93,92,368,гад-2,53.7,1,1,0
6642,гадина,s,3.2,61,87,174,гад-2,53.7,4,1,1
6650,гадюка,s,2.4,61,82,112,гад-2,53.7,5,2,0
10845,загадить,v,2.4,72,90,172,гад-2,53.7,3,1,0
6643,гадить,v,1.9,65,88,136,гад-2,53.7,3,1,0
6639,гаденыш,s,1.3,30,66,56,гад-2,53.7,3,1,1
20350,нагадить,v,1.2,53,86,81,гад-2,53.7,3,1,0
6645,гадко,adv,1.1,47,87,87,гад-2,53.7,1,1,0
47643,шкаф,s,48.4,99,93,1333,шкаф,53.7,5,3,0
47644,шкафчик,s,5.3,82,90,304,шкаф,53.7,5,3,0
32345,препарат,s,52.9,96,82,1075,препар,53.5,3,3,0
32346,препаратор,s,0.6,17,38,18,препар,53.5,2,3,0
37930,сахар,s,38.1,100,88,1145,сахар,53.5,4,4,0
37933,сахарный,a,11.5,98,84,508,сахар,53.5,3,4,0
37932,сахарница,s,1.3,45,85,86,сахар,53.5,5,3,0
37931,сахарин,s,0.8,25,72,31,сахар,53.5,2,3,0
37935,сахароза,s,0.8,19,70,39,сахар,53.5,1,3,0
11914,засахарить,v,0.5,33,83,41,сахар,53.5,3,3,0
37936,сахарок,s,0.5,30,81,37,сахар,53.5,4,4,0
17334,легенда,s,36.3,100,95,1413,легенд,53.2,2,4,0
17335,легендарный,a,16.9,100,92,953,легенд,53.2,2,5,0
40997,стабильность,s,25.1,92,90,1427,стабильн,53.2,1,4,0
40998,стабильный,a,19.5,92,90,1313,стабильн,53.2,1,4,0
22868,нестабильность,s,4.6,64,88,327,стабильн,53.2,1,2,0
40996,стабильно,adv,4.0,74,90,340,стабильн,53.2,1,4,0
12229,зафиксировать,v,20.6,99,93,1362,фикс,53.2,2,3,0
45553,фиксировать,v,12.9,98,91,836,фикс,53.2,2,3,0
45552,фиксированный,a,7.0,62,84,383,фикс,53.2,1,3,0
45554,фиксироваться,v,5.8,81,86,409,фикс,53.2,1,3,0
45550,фиксация,s,4.5,75,86,264,фикс,53.2,1,3,0
45547,фикс,s,0.8,38,83,56,фикс,53.2,1,3,0
45548,фиксатор,s,0.6,27,77,36,фикс,53.2,3,3,0
45551,фиксирование,s,0.6,24,73,41,фикс,53.2,1,3,0
45549,фиксатый,a,0.4,12,61,14,фикс,53.2,3,2,0
47374,шапка,s,40.6,99,92,1138,шап,53.2,5,3,0
47375,шапочка,s,11.5,94,91,488,шап,53.2,5,3,0
47377,шапочный,a,0.6,34,83,46,шап,53.2,2,3,0
47378,шапчонка,s,0.5,19,69,24,шап,53.2,5,3,0
31845,пояс,s,37.3,99,94,1349,пояс,53.0,5,3,0
31849,поясница,s,4.4,85,91,274,пояс,53.0,4,3,0
31853,поясок,s,2.1,58,86,110,пояс,53.0,5,3,0
31850,поясничный,a,1.9,31,24,38,пояс,53.0,2,3,0
29630,подпоясать,v,1.5,47,85,97,пояс,53.0,4,3,0
31851,поясной,a,1.5,66,87,100,пояс,53.0,2,3,0
36127,распоясаться,v,1.5,62,89,114,пояс,53.0,2,2,0
25197,опоясать,v,1.4,58,88,102,пояс,53.0,3,3,0
25198,опоясывать,v,0.8,45,86,65,пояс,53.0,3,3,0
27926,перепоясать,v,0.6,32,82,44,пояс,53.0,3,3,0
45294,фабрика,s,36.7,100,93,1421,фабрик,52.7,4,3,0
45298,фабричный,a,3.5,93,93,229,фабрик,52.7,2,3,0
45295,фабрикант,s,1.4,57,88,94,фабрик,52.7,3,3,0
41969,сфабриковать,v,1.2,53,85,82,фабрик,52.7,2,2,0
45296,фабриковать,v,0.4,24,78,28,фабрик,52.7,2,2,0
953,аренда,s,27.5,93,86,1064,аренд,52.6,2,3,0
954,арендатор,s,8.1,65,75,220,аренд,52.6,2,3,0
956,арендовать,v,8.1,91,90,492,аренд,52.6,2,3,0
955,арендный,a,6.0,67,86,264,аренд,52.6,1,3,0
957,арендодатель,s,2.2,30,48,45,аренд,52.6,2,3,0
41689,субаренда,s,0.7,23,71,29,аренд,52.6,1,3,0
38855,симпатичный,a,27.6,98,95,1282,симпат,52.6,3,4,0
38856,симпатия,s,18.9,99,95,968,симпат,52.6,2,4,0
38852,симпатизировать,v,3.1,81,91,220,симпат,52.6,1,4,0
22774,несимпатичный,a,1.1,60,88,91,симпат,52.6,2,2,0
38853,симпатический,a,0.9,28,49,32,симпат,52.6,1,3,0
38854,симпатично,adv,0.6,44,85,50,симпат,52.6,1,4,0
44950,уста,s,20.3,100,94,1029,уст-1,52.6,4,3,0
20607,наизусть,adv,13.2,96,94,638,уст-1,52.6,1,3,0
44977,устный,a,11.4,100,90,596,уст-1,52.6,1,3,0
45017,устье,s,7.3,94,85,264,уст-1,52.6,4,3,0
45019,устьице,s,0.4,7,20,8,уст-1,52.6,4,3,0
3420,валюта,s,29.1,98,92,1043,валют,52.4,2,3,0
3421,валютный,a,21.1,94,90,768,валют,52.4,1,3,0
3422,валютчик,s,0.4,23,78,25,валют,52.4,3,2,0
37641,салон,s,44.9,99,93,1464,салон,52.4,4,3,0
37642,салонный,a,1.7,62,88,113,салон,52.4,2,3,0
44263,ужин,s,36.5,98,94,1231,"ужин",52.3,4,4,0
44264,ужинать,v,10.1,93,93,542,"ужин",52.3,4,4,0
31632,поужинать,v,5.1,82,91,327,ужин,52.3,4,4,0
26546,отужинать,v,0.6,36,83,48,ужин,52.3,4,4,0
19218,милиционер,s,52.1,96,93,1444,милици,52.1,3,3,0
48047,экзамен,s,45.4,100,92,1394,экзамен,52.0,2,2,0
48049,экзаменационный,a,2.4,71,88,145,экзамен,52.0,1,2,0
48048,экзаменатор,s,1.7,61,88,100,экзамен,52.0,3,2,0
48050,экзаменовать,v,1.0,57,88,75,экзамен,52.0,2,2,0
28124,переэкзаменовка,s,0.5,29,80,32,экзамен,52.0,2,1,0
37139,рог,s,23.2,100,87,791,рог,51.9,5,3,0
37143,рогатый,a,7.9,90,81,359,рог,51.9,4,3,0
37196,рожок,s,5.1,90,87,261,рог,51.9,5,3,0
37142,рогатка,s,3.0,69,84,146,рог,51.9,5,3,0
37145,роговой,a,1.9,66,84,111,рог,51.9,2,3,0
37197,рожон,s,1.8,65,89,130,рог,51.9,4,2,0
26377,отрог,s,1.5,62,88,84,рог,51.9,4,3,0
37144,роговица,s,1.1,33,74,45,рог,51.9,4,3,0
37141,рогатина,s,0.7,28,75,36,рог,51.9,5,2,0
37140,рогалик,s,0.5,17,55,18,рог,51.9,5,4,0
46915,чемодан,s,42.8,92,92,1018,чемодан,51.9,5,3,0
46916,чемоданчик,s,9.1,83,86,326,чемодан,51.9,5,3,0
23244,нить,s,22.6,100,94,989,нит,51.8,5,3,0
23237,нитка,s,19.7,100,93,835,нит,51.8,5,3,0
23238,ниточка,s,9.1,94,90,459,нит,51.8,5,3,0
23239,ниточный,a,0.4,15,50,17,нит,51.8,2,3,0
38448,седой,a,34.1,99,91,1018,сед-2,51.7,4,3,0
38439,седина,s,6.9,90,92,413,сед-2,51.7,4,3,0
31215,поседеть,v,2.8,81,91,206,сед-2,51.7,3,2,0
38438,седеть,v,2.7,71,88,178,сед-2,51.7,3,2,0
34181,проседь,s,1.3,59,87,99,сед-2,51.7,3,3,0
38437,седенький,a,1.0,47,86,72,сед-2,51.7,3,4,0
9859,дуб,s,17.8,98,89,668,дуб,51.6,5,3,0
9877,дубовый,a,10.4,95,92,497,дуб,51.6,4,3,0
9863,дубинка,s,5.1,85,89,253,дуб,51.6,5,2,0
9865,дубленка,s,4.5,73,85,183,дуб,51.6,5,3,0
9862,дубина,s,4.0,80,89,227,дуб,51.6,4,2,0
9867,дублер,s,2.5,58,82,119,дуб,51.6,2,3,0
9879,дубрава,s,1.8,49,74,74,дуб,51.6,5,4,0
9878,дубок,s,0.9,41,82,57,дуб,51.6,5,4,0
9864,дубление,s,0.8,9,30,11,дуб,51.6,2,3,0
9861,дубильный,a,0.7,31,73,36,дуб,51.6,2,3,0
18527,маска,s,34.3,100,94,1162,маск,51.6,5,3,0
18532,маскировка,s,4.3,90,91,233,маск,51.6,4,3,0
18530,маскировать,v,3.2,86,91,230,маск,51.6,4,3,0
11418,замаскировать,v,3.0,88,93,235,маск,51.6,4,3,0
18531,маскироваться,v,2.5,79,91,184,маск,51.6,3,3,0
18533,маскировочный,a,1.5,58,85,88,маск,51.6,2,3,0
11419,замаскироваться,v,0.8,44,86,66,маск,51.6,3,3,0
18537,маскхалат,s,0.8,29,79,41,маск,51.6,5,3,0
18529,маскарадный,a,0.7,41,85,50,маск,51.6,4,4,0
